high_booking_rate,accommodates,availability_30,availability_365,availability_60,availability_90,bathrooms,bedrooms,beds,cancellation_policy,cleaning_fee,extra_people,guests_included,host_identity_verified,host_is_superhost,host_listings_count,host_response_rate,host_response_time,instant_bookable,is_location_exact,maximum_nights,minimum_nights,Community_areas,price,property_type,review_scores_accuracy,review_scores_checkin,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_rating,review_scores_value,room_type,security_deposit,square_feet,weekly_price,amenities_.Air.conditioning.,amenities_.Bed.linens.,amenities_.Carbon.monoxide.detector.,amenities_.Coffee.maker.,amenities_.Cooking.basics.,amenities_.Dishes.and.silverware.,amenities_.Extra.pillows.and.blankets.,amenities_.Fire.extinguisher.,amenities_.First.aid.kit.,amenities_.Free.street.parking.,amenities_.Hair.dryer.,amenities_.Hot.water.,amenities_.Laptop.friendly.workspace.,amenities_.Lock.on.bedroom.door.,amenities_.Long.term.stays.allowed.,amenities_.Private.entrance.,amenities_.Self.check.in.,amenities_.Smoke.detector.,amenities_Dishwasher,amenities_Dryer,amenities_Essentials,amenities_Hangers,amenities_Heating,amenities_Iron,amenities_Kitchen,amenities_Microwave,amenities_Oven,amenities_Refrigerator,amenities_Shampoo,amenities_Stove,amenities_TV,amenities_Washer,is_next_to_Lake,is_high_crime_area,is_major_section
0,3,17,185,45,72,1,0,1,strict_14_with_grace_period,89,30,3,1,0,1083,99,within an hour,TRUE,TRUE,1125,2,Central,145,Apartment,9,9,10,10,10,91,9,Entire home/apt,500,603,550,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
0,4,0,303,0,28,1,1,1,strict_14_with_grace_period,55,0,1,1,0,1,100,N/A,FALSE,TRUE,1125,2,NorthSide,400,Apartment,10,10,10,10,10,100,10,Entire home/apt,100,1100,550,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1
0,8,19,334,41,71,2.5,3,5,moderate,119,25,6,0,0,0,100,within an hour,FALSE,TRUE,1125,2,WestSide,299,Condominium,10,10,10,10,10,100,9,Entire home/apt,500,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,2,23,354,52,79,1,0,1,flexible,20,0,2,0,0,0,100,within a few hours,FALSE,TRUE,1125,1,NorthWestSide,50,Other,10,10,10,10,10,99,10,Entire home/apt,0,1100,550,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0
0,9,15,290,15,25,3,4,5,strict_14_with_grace_period,175,25,4,1,0,10,94,within an hour,TRUE,TRUE,180,4,Central,400,House,10,9,9,9,10,90,9,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,4,28,88,58,88,1.5,3,1,strict_14_with_grace_period,55,10,1,0,0,4,100,within a day,FALSE,TRUE,1125,2,WestSide,45,Apartment,10,9,8,8,9,95,9,Private room,550,1100,270,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1
0,2,21,92,51,81,1,1,1,strict_14_with_grace_period,19,0,2,0,0,5,100,within an hour,TRUE,FALSE,1125,2,WestSide,45,Apartment,10,10,10,10,10,97,10,Private room,100,1100,550,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
0,2,27,87,57,87,1,1,1,moderate,10,20,1,0,0,0,100,within an hour,TRUE,TRUE,1125,3,Central,89,Other,10,10,10,10,10,100,9,Private room,0,1100,550,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1
0,2,26,176,56,86,1,1,1,flexible,55,0,1,0,0,1,100,N/A,TRUE,TRUE,7,1,NorthWestSide,85,House,10,10,10,10,10,97,10,Private room,100,1100,550,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0
0,2,10,10,10,10,1,1,1,moderate,40,10,1,1,1,4,100,within an hour,TRUE,TRUE,15,1,SouthSide,75,Other,9,10,10,10,10,95,10,Private room,200,1100,550,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1
0,16,17,342,41,71,4.5,7,16,strict_14_with_grace_period,400,10,10,1,0,49,99,within an hour,FALSE,TRUE,1125,1,Central,799,Apartment,10,10,10,10,10,100,10,Entire home/apt,500,1100,550,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1
0,9,0,0,0,0,3,4,4,strict_14_with_grace_period,150,60,8,1,0,1,100,N/A,FALSE,TRUE,1124,2,NorthSide,600,Apartment,10,10,10,10,10,99,10,Entire home/apt,750,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,4,7,55,25,55,1,0,2,strict_14_with_grace_period,60,0,1,0,0,2,100,within a few hours,FALSE,TRUE,1125,2,Central,400,Apartment,10,10,10,10,10,97,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,6,21,326,44,72,1.5,3,3,moderate,95,25,4,0,1,1,100,within an hour,FALSE,TRUE,365,2,FarNorthSide,185,Condominium,10,10,10,10,10,100,10,Entire home/apt,250,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1,3,0,139,19,49,1,1,1,moderate,45,35,2,0,1,1,100,within a few hours,FALSE,TRUE,1125,1,NorthSide,85,Other,10,10,10,10,10,99,10,Private room,250,1100,550,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,6,21,330,41,68,3,3,3,moderate,50,0,1,0,0,1,100,within an hour,TRUE,TRUE,1125,2,FarNorthSide,125,Condominium,9,10,8,10,10,90,10,Entire home/apt,100,1100,550,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0
1,8,6,123,15,40,2,3,5,strict_14_with_grace_period,105,25,6,0,1,1,100,within an hour,TRUE,TRUE,14,2,WestSide,90,Other,10,10,10,10,9,96,10,Entire home/apt,500,1100,550,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
0,4,10,337,32,62,1,1,2,flexible,120,0,1,1,1,22,95,within a few hours,FALSE,FALSE,1124,13,Central,129,Apartment,10,10,10,10,10,100,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,4,18,89,48,78,3,1,1,strict_14_with_grace_period,15,15,2,1,0,33,100,within an hour,TRUE,FALSE,60,1,WestSide,69,House,10,10,10,10,9,95,10,Private room,100,1100,550,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1
0,6,20,299,50,80,2,2,2,strict_14_with_grace_period,121,0,1,0,1,100,100,within an hour,TRUE,TRUE,1125,1,Central,249,Apartment,10,9,10,10,10,98,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,4,20,155,35,65,1,1,2,moderate,50,20,2,0,1,1,100,within an hour,TRUE,TRUE,25,1,WestSide,75,Apartment,10,10,10,10,10,100,10,Entire home/apt,100,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1,4,23,83,53,83,1,1,2,flexible,40,20,1,1,1,8,94,within an hour,FALSE,TRUE,1125,2,WestSide,89,Apartment,10,9,10,10,10,96,10,Private room,400,1100,550,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
0,3,15,335,45,72,2,1,1,moderate,25,25,2,1,1,11,100,within an hour,TRUE,FALSE,365,1,WestSide,107,Other,10,10,10,10,10,97,10,Hotel room,0,1100,550,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1,2,14,124,24,45,1,1,1,moderate,25,10,2,1,1,1,100,within an hour,TRUE,TRUE,14,2,FarNorthSide,85,Apartment,10,10,10,10,10,95,10,Entire home/apt,95,1100,500,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,4,17,68,38,68,1,2,2,strict_14_with_grace_period,85,20,2,1,1,2,100,within an hour,FALSE,TRUE,28,1,NorthSide,175,Apartment,10,10,10,10,10,97,9,Entire home/apt,120,1100,550,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
0,4,28,354,49,79,1,2,3,moderate,125,50,4,0,0,0,90,within a few hours,FALSE,TRUE,7,1,NorthSide,100,Apartment,10,10,10,9,9,100,9,Entire home/apt,500,1100,550,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1
0,9,20,349,47,77,2.5,3,4,moderate,99,25,8,0,1,1,100,within an hour,FALSE,TRUE,1125,2,NorthSide,169,Condominium,10,10,10,10,10,100,10,Entire home/apt,500,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,1,14,75,34,64,1,1,1,strict_14_with_grace_period,12,0,1,0,0,4,96,within an hour,TRUE,FALSE,1125,1,SouthSide,25,Apartment,10,10,9,10,9,90,9,Private room,100,1100,550,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1
0,2,28,305,58,88,1,1,1,strict_14_with_grace_period,0,5,2,1,0,6,100,N/A,TRUE,TRUE,1125,1,FarNorthSide,189,Other,10,10,10,10,10,97,10,Private room,0,1100,550,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4,0,296,0,23,2,2,2,moderate,59,25,4,0,1,1,100,within an hour,FALSE,TRUE,1124,2,WestSide,79,Apartment,10,10,10,10,10,98,10,Entire home/apt,250,1100,500,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,3,29,179,59,89,1,1,1,flexible,25,20,1,1,0,1,100,within an hour,TRUE,TRUE,1125,1,NorthSide,175,Apartment,9,9,9,9,10,90,9,Private room,0,1100,550,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
1,2,23,35,35,35,1,0,1,strict_14_with_grace_period,55,0,1,1,1,1,100,within a day,FALSE,FALSE,1125,2,NorthSide,120,Apartment,10,10,9,10,10,98,9,Entire home/apt,100,1100,550,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,4,24,357,54,84,1,1,2,moderate,64,29,1,0,0,2,100,within an hour,TRUE,TRUE,21,1,Central,128,Apartment,9,10,9,10,10,87,9,Entire home/apt,101,1100,550,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,2,17,141,33,33,1,1,1,flexible,55,0,1,1,0,1,0,a few days or more,TRUE,TRUE,21,7,Central,110,Apartment,10,10,10,10,10,97,10,Entire home/apt,100,1100,550,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1
1,2,0,0,0,0,2,1,1,moderate,10,0,1,1,1,1,100,N/A,FALSE,FALSE,4,1,Central,85,Apartment,10,10,10,10,9,98,10,Private room,100,1100,550,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
1,7,25,360,55,85,1,3,3,strict_14_with_grace_period,95,10,5,0,1,2,100,within a few hours,FALSE,TRUE,1125,2,WestSide,125,Apartment,10,10,10,10,9,97,10,Entire home/apt,0,1100,550,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
0,4,30,365,60,90,1,1,2,flexible,120,0,1,0,1,29,100,within a few hours,FALSE,FALSE,1125,32,Central,139,Apartment,10,10,8,10,10,100,10,Entire home/apt,100,1100,550,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
0,5,0,23,5,23,1,2,2,moderate,50,50,4,0,1,1,100,within an hour,FALSE,TRUE,1125,2,NorthSide,160,Apartment,10,10,9,10,10,96,9,Entire home/apt,250,1100,550,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
0,5,0,0,0,0,1,3,3,super_strict_60,110,20,5,0,0,57,97,within an hour,FALSE,TRUE,1125,1,NorthSide,199,Apartment,9,9,9,8,10,81,9,Entire home/apt,300,1100,550,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,2,26,360,56,86,1,1,1,flexible,55,0,1,1,1,2,100,within an hour,TRUE,TRUE,31,1,FarNorthSide,75,Apartment,10,10,10,10,10,99,10,Private room,100,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0,12,20,170,50,80,3.5,4,6,flexible,125,20,2,0,0,0,100,within a few hours,TRUE,TRUE,1125,2,NorthWestSide,159,House,10,10,10,10,10,97,10,Entire home/apt,650,1100,550,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0
0,3,0,0,0,0,1,0,3,flexible,55,0,1,0,0,1,100,N/A,TRUE,TRUE,1125,2,Central,133,Condominium,10,10,10,10,10,97,10,Private room,100,1100,550,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1
1,3,13,53,41,53,1,0,2,strict_14_with_grace_period,5,0,1,0,1,1,100,within an hour,FALSE,TRUE,9,2,FarNorthSide,47,House,10,10,10,10,10,100,10,Private room,100,1100,550,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0
1,7,10,344,39,69,1,2,4,strict_14_with_grace_period,100,19,2,0,0,1,89,within an hour,FALSE,TRUE,30,2,Central,175,Apartment,9,9,8,10,10,91,9,Entire home/apt,100,1100,550,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1
0,6,23,352,47,77,2,2,2,strict_14_with_grace_period,67,0,1,0,1,22,100,within an hour,TRUE,FALSE,28,1,Central,184,Condominium,10,9,10,9,10,95,9,Entire home/apt,100,1100,550,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,1,14,349,44,74,1,1,1,strict_14_with_grace_period,0,0,1,1,0,3,80,within a day,FALSE,TRUE,1125,30,SouthSide,27,Apartment,7,10,7,10,9,80,7,Private room,0,1100,550,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1
0,10,26,176,56,86,3.5,5,5,strict_14_with_grace_period,300,300,10,0,0,1,100,within an hour,TRUE,TRUE,1125,2,NorthSide,999,House,10,10,9,10,10,100,10,Entire home/apt,1500,1100,550,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,2,0,56,0,4,1,1,1,flexible,5,5,1,0,0,1,100,N/A,FALSE,TRUE,100,1,FarNorthSide,40,Condominium,10,10,10,10,10,97,10,Private room,100,1100,550,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
1,4,24,355,50,80,1,1,2,strict_14_with_grace_period,0,20,2,0,1,1,100,within an hour,FALSE,TRUE,200,2,FarNorthSide,110,Apartment,10,10,10,10,10,99,10,Entire home/apt,300,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
0,2,30,330,32,55,1,0,1,flexible,375,0,1,1,0,17,100,within an hour,TRUE,TRUE,1125,31,Central,70,Other,10,10,10,10,10,100,10,Entire home/apt,1500,1100,550,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,4,0,0,0,0,1,1,2,strict_14_with_grace_period,50,40,2,0,1,9,100,within an hour,TRUE,TRUE,90,4,WestSide,89,Apartment,10,9,10,10,10,98,9,Entire home/apt,0,1100,550,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,1,30,365,60,90,1,1,0,flexible,25,20,1,1,0,1,80,within a few hours,FALSE,FALSE,7,2,WestSide,55,Apartment,10,10,10,10,10,97,10,Private room,1050,1100,550,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1
0,6,26,124,51,81,2.5,3,3,strict_14_with_grace_period,150,50,6,0,0,34,100,within an hour,FALSE,TRUE,1125,2,WestSide,1000,Apartment,10,10,10,10,10,97,10,Entire home/apt,1000,1100,550,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,4,6,6,6,6,1,1,1,flexible,40,20,2,1,0,1,80,within an hour,TRUE,FALSE,2,1,NorthSide,100,Apartment,10,10,10,10,10,100,10,Entire home/apt,100,1100,550,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
0,2,30,365,60,90,1,1,1,moderate,100,0,1,0,0,10,100,within an hour,FALSE,TRUE,1124,60,Central,125,Other,10,10,10,10,10,100,10,Entire home/apt,0,1100,550,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
0,4,0,0,0,0,1,1,2,flexible,50,20,2,0,1,1,100,N/A,FALSE,TRUE,7,3,NorthSide,115,Apartment,10,10,10,10,10,98,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
0,10,0,80,0,0,4.5,6,7,strict_14_with_grace_period,350,150,10,1,0,1,100,N/A,FALSE,TRUE,30,3,WestSide,1000,House,10,10,10,10,10,100,9,Entire home/apt,3000,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,6,20,355,50,80,1,3,3,strict_14_with_grace_period,150,0,1,0,0,3,100,within an hour,TRUE,TRUE,1125,2,NorthSide,116,Condominium,10,10,9,10,10,91,9,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,4,0,137,19,49,1,2,3,moderate,50,15,4,0,1,2,100,within an hour,TRUE,TRUE,1125,1,WestSide,135,Apartment,10,10,10,10,10,98,10,Entire home/apt,100,1100,550,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
0,6,0,0,0,0,1,3,4,flexible,65,0,1,0,1,1,100,within an hour,TRUE,TRUE,7,2,NorthSide,215,Apartment,10,10,10,10,10,99,10,Entire home/apt,0,1100,550,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
1,6,26,97,56,86,1,3,3,moderate,50,15,4,0,1,3,100,within an hour,FALSE,TRUE,95,2,WestSide,140,Apartment,10,10,10,10,9,97,10,Entire home/apt,150,1100,550,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,4,22,73,43,73,2,2,2,moderate,75,0,1,1,1,2,90,within a few hours,FALSE,TRUE,14,2,NorthSide,1125,Condominium,10,10,10,10,10,98,10,Entire home/apt,0,1100,550,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,2,0,0,0,0,1,0,1,moderate,0,30,2,1,0,1,100,N/A,TRUE,TRUE,7,1,FarNorthSide,75,Apartment,10,10,10,10,10,99,10,Entire home/apt,0,1100,550,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0
0,3,21,168,48,78,1,2,2,moderate,50,50,2,0,0,3,100,within an hour,FALSE,FALSE,1125,2,NorthSide,109,Apartment,9,10,10,10,10,88,9,Entire home/apt,100,1100,550,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
0,2,15,279,15,15,1,0,1,flexible,25,0,1,1,1,1,100,within a few hours,FALSE,TRUE,7,2,NorthWestSide,72,Other,10,10,10,10,10,99,10,Entire home/apt,0,1100,550,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0
0,4,30,41,41,41,1,2,2,flexible,55,0,1,0,0,1,75,within an hour,TRUE,TRUE,365,3,WestSide,150,Apartment,10,10,9,10,10,94,10,Entire home/apt,100,1100,550,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1
1,3,7,63,33,63,1,2,2,strict_14_with_grace_period,35,25,1,0,1,2,100,within an hour,FALSE,TRUE,14,2,FarNorthSide,70,Condominium,10,10,10,10,10,99,10,Private room,0,1100,425,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
0,2,28,363,58,88,1,1,1,flexible,0,25,1,0,0,2,80,within an hour,TRUE,FALSE,1125,1,Central,10000,Other,10,10,10,10,10,97,10,Private room,100,1100,550,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,8,2,2,2,2,1,3,4,moderate,75,25,4,0,1,5,100,within an hour,TRUE,TRUE,60,2,WestSide,200,Condominium,10,10,10,10,10,97,10,Entire home/apt,250,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
0,4,0,242,12,12,1,1,2,flexible,375,0,1,1,0,17,100,within an hour,TRUE,TRUE,1125,31,Central,80,Other,10,10,10,10,10,97,10,Entire home/apt,1500,1100,550,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,5,25,78,48,78,1,1,4,moderate,28,16,2,0,0,4,100,within an hour,TRUE,TRUE,60,1,NorthSide,75,House,10,9,10,9,10,97,10,Private room,0,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,4,30,132,60,90,1,2,3,strict_14_with_grace_period,95,25,4,0,1,24,100,within an hour,FALSE,TRUE,1125,2,WestSide,500,Apartment,10,10,10,8,10,100,10,Entire home/apt,400,1100,550,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1,2,22,154,52,82,1,0,1,moderate,60,0,2,0,0,65,100,within an hour,FALSE,TRUE,1125,1,SouthSide,23,Apartment,10,10,10,10,10,94,9,Entire home/apt,200,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,4,19,119,47,77,1,2,2,super_strict_60,80,20,4,0,0,57,97,within an hour,FALSE,TRUE,1125,1,WestSide,149,Condominium,9,10,9,10,9,89,9,Entire home/apt,300,1100,550,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,2,0,60,0,0,1,1,1,flexible,25,0,1,1,0,1,67,within an hour,TRUE,TRUE,1125,2,FarNorthSide,45,House,10,10,9,10,10,94,10,Private room,100,1100,550,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0
0,2,0,305,0,30,1,1,1,strict_14_with_grace_period,125,0,1,1,0,4,100,within an hour,TRUE,TRUE,1125,28,NorthSide,108,Apartment,10,9,9,10,10,96,9,Entire home/apt,0,1100,550,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
0,1,0,0,0,0,1,1,1,flexible,55,20,1,1,0,1,100,within an hour,TRUE,FALSE,1125,1,WestSide,60,Apartment,10,9,10,9,10,97,10,Private room,100,1100,550,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0,4,18,353,48,78,1,2,1,flexible,50,25,1,0,0,6,100,within an hour,FALSE,TRUE,14,4,WestSide,800,Apartment,10,10,10,10,10,97,10,Entire home/apt,150,1100,550,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1
1,2,12,326,34,59,1,0,1,strict_14_with_grace_period,45,0,1,0,1,4,100,within an hour,TRUE,TRUE,1124,1,NorthWestSide,120,Apartment,10,9,10,10,10,98,10,Entire home/apt,0,1100,550,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
